user_id,gender,region,employer_name,income,pay_type
1937,Male,South,Company B,31909.66,Monthly
1938,Female,West,Company D,36710.44,Monthly
1939,Female,Unknown,Company B,7249.55,Monthly
1940,Male,North,Company B,58168.74,Monthly
1941,Male,West,Company D,80812.91,Daily
1942,Male,West,Company D,52217.31,Weekly
1943,Female,North,Company C,28755.97,Monthly
1944,Female,South,Company A,40358.35,Monthly
1945,Female,South,Company C,43116.85,Monthly
1946,Female,Unknown,Company D,34736.23,Weekly
1947,Male,North,Company A,62902.74,Weekly
1948,Male,West,Company A,62153.9,Daily
1949,Male,South,Company D,32668.22,Daily
1950,Male,East,Company A,60876.22,Monthly
1951,Male,South,Company D,72902.19,Monthly
1952,Male,East,Company B,78538.37,Monthly
1953,Female,West,Company B,92978.18,Monthly
1954,Female,West,Company A,36470.11,Daily
1955,Unknown,West,Company D,92363.31,Weekly
1956,Other,North,Company B,44686.9,Weekly
1957,Female,East,Company C,41113.02,Weekly
1958,Male,North,Company C,54906.09,Monthly
1959,Female,South,Company C,41269.08,Monthly
1960,Female,East,Unknown,55985.66,Weekly
1961,Male,South,Company C,30198.84,Weekly
1962,Male,East,Company B,46418.71,Monthly
1963,Female,Unknown,Unknown,69283.73,Weekly
1964,Male,North,Company C,49144.08,Daily
1965,Female,East,Company B,52123.94,Weekly
1966,Female,South,Company A,57128.88,Weekly
1967,Male,North,Company D,67559.92,Weekly
1968,Male,North,Company B,25171.63,Weekly
1969,Male,West,Company C,58767.86,Weekly
1970,Male,West,Company B,45977.91,Unknown
1971,Male,West,Company A,49855.03,Monthly
1972,Female,Unknown,Company C,65899.25,Weekly
1973,Male,North,Company A,32087.2,Monthly
1974,Female,South,Company B,34810.33,Monthly
1975,Male,East,Company C,20968.55,Weekly
1976,Other,South,Company B,41762.62,Daily
1977,Male,South,Company C,69956.49,Monthly
1978,Male,South,Company D,48191.19,Monthly
1979,Female,East,Company D,29898.13,Monthly
1980,Female,East,Company A,42714.82,Weekly
1981,Male,North,Company A,27682.07,Monthly
1982,Female,South,Company C,33122.21,Monthly
1983,Female,East,Company D,55832.28,Weekly
1984,Female,East,Company D,32391.9,Monthly
1985,Male,North,Company D,66689.51,Weekly
1986,Male,East,Company B,48933.2,Weekly
1987,Female,North,Company B,51283.92,Monthly
1988,Female,South,Company B,45824.41,Weekly
1989,Male,West,Company A,61592.72,Weekly
1990,Female,East,Company A,61747.4,Weekly
1991,Female,South,Company D,55025.82,Weekly
1992,Male,East,Company A,58471.84,Monthly
1993,Female,East,Company A,46818.65,Daily
1994,Male,West,Company A,58133.05,Weekly
1995,Female,East,Company D,44931.83,Monthly
1996,Female,East,Company C,50033.47,Monthly
1997,Unknown,South,Company C,45880.34,Monthly
1998,Male,North,Company D,43141.72,Monthly
1999,Male,South,Company B,39663.32,Weekly
2000,Male,South,Company C,57015.35,Monthly
2001,Male,East,Company A,69659.09,Monthly
2002,Male,East,Company A,67566.53,Weekly
2003,Other,South,Company D,31151.52,Monthly
2004,Male,North,Company D,69338.05,Weekly
2005,Male,South,Company B,45227.62,Weekly
2006,Female,South,Company B,59011.0,Monthly
2007,Male,East,Company C,36406.77,Weekly
2008,Female,North,Company A,52129.7,Weekly
2009,Male,East,Company A,54705.85,Monthly
2010,Female,West,Company A,27730.93,Monthly
2011,Male,North,Company B,59124.01,Weekly
2012,Male,South,Company D,70189.03,Daily
2013,Other,North,Company B,47380.28,Weekly
2014,Male,East,Company A,70402.52,Monthly
2015,Female,East,Company C,47154.6,Weekly
2016,Male,South,Company D,62743.77,Weekly
2017,Male,East,Company A,16721.45,Weekly
2018,Female,West,Company A,86281.67,Weekly
2019,Male,North,Company B,72431.87,Weekly
2020,Female,North,Company C,45730.62,Daily
2021,Unknown,West,Company C,20418.66,Weekly
2022,Female,East,Company D,54320.43,Weekly
2023,Other,West,Unknown,28341.12,Monthly
2024,Male,East,Company D,56672.8,Daily
2025,Male,West,Company C,56173.49,Daily
2026,Male,South,Company B,35878.95,Monthly
2027,Female,East,Company A,66814.51,Weekly
2028,Unknown,West,Unknown,62083.62,Monthly
2029,Male,East,Company B,64637.35,Weekly
2030,Female,North,Company A,50132.87,Weekly
2031,Male,South,Company C,28767.14,Monthly
2032,Female,North,Company B,64668.08,Daily
2033,Female,North,Company C,45944.43,Monthly
2034,Unknown,South,Company C,29153.3,Weekly
2035,Female,East,Company B,70280.59,Weekly
2036,Male,East,Company D,81491.11,Monthly
2037,Male,South,Company B,49381.28,Monthly
2038,Male,East,Company B,49855.03,Monthly
2039,Male,North,Company C,51369.72,Weekly
2040,Male,North,Company C,44293.16,Weekly
2041,Female,North,Company D,40543.12,Monthly
2042,Female,East,Company B,74556.24,Monthly
2043,Female,North,Company C,38297.84,Monthly
2044,Male,South,Company A,61029.04,Weekly
2045,Female,South,Company D,41612.54,Weekly
2046,Female,West,Company B,49855.03,Monthly
2047,Male,North,Company C,65453.75,Weekly
2048,Female,East,Company A,44299.45,Monthly
2049,Female,East,Company A,43928.07,Daily
2050,Male,West,Company B,66992.07,Daily
2051,Female,West,Company D,73960.96,Weekly
2052,Female,North,Company C,59670.35,Daily
2053,Male,North,Company D,40178.45,Daily
2054,Other,West,Company B,42340.87,Daily
2055,Female,South,Company B,51198.73,Weekly
2056,Female,East,Company A,54813.95,Monthly
2057,Female,East,Company D,35182.01,Monthly
2058,Male,East,Company A,60845.57,Monthly
2059,Female,West,Company D,51282.7,Weekly
2060,Female,Unknown,Company D,24264.38,Monthly
2061,Male,East,Company D,36066.1,Monthly
2062,Female,South,Company C,42438.07,Weekly
2063,Female,West,Company C,48907.13,Monthly
2064,Female,North,Company D,78339.18,Weekly
2065,Male,North,Company A,53572.57,Daily
2066,Female,West,Company C,37388.42,Weekly
2067,Male,South,Company A,53309.46,Weekly
2068,Male,North,Company B,44718.68,Weekly
2069,Male,North,Company A,54871.37,Weekly
2070,Male,West,Company A,58708.52,Monthly
2071,Female,East,Company B,68138.46,Daily
2072,Female,East,Company B,49635.7,Monthly
2073,Male,North,Company C,74584.41,Monthly
2074,Female,West,Company A,63620.34,Weekly
2075,Female,West,Company C,39388.41,Monthly
2076,Female,South,Company A,83147.83,Monthly
2077,Male,South,Company C,54904.92,Monthly
2078,Female,North,Company C,37473.13,Monthly
2079,Unknown,Unknown,Company C,74793.7,Monthly
2080,Female,East,Company C,81166.66,Monthly
2081,Male,West,Company B,49504.62,Weekly
2082,Male,South,Company D,42445.25,Daily
2083,Female,West,Company B,47414.38,Monthly
2084,Other,West,Company B,60720.98,Daily
2085,Female,East,Company C,69167.85,Monthly
2086,Female,Unknown,Company A,58557.31,Monthly
2087,Male,South,Company C,51525.85,Monthly
2088,Female,North,Company C,72470.18,Weekly
2089,Female,East,Company B,45307.45,Weekly
2090,Male,East,Company A,65463.79,Weekly
2091,Female,East,Company A,45679.06,Weekly
2092,Unknown,North,Company D,56465.34,Weekly
2093,Male,East,Company C,48296.56,Weekly
2094,Female,South,Company A,49162.22,Daily
2095,Male,South,Company B,44339.2,Monthly
2096,Female,East,Company C,70172.81,Monthly
2097,Female,East,Company D,39006.11,Weekly
2098,Female,North,Company A,38896.52,Weekly
2099,Female,South,Company A,81814.9,Monthly
2100,Male,South,Company D,64667.71,Monthly
2101,Other,North,Company A,14223.29,Weekly
2102,Female,West,Company A,41521.12,Weekly
2103,Male,West,Unknown,22820.16,Monthly
2104,Female,South,Company C,35739.64,Daily
2105,Female,West,Company B,2922.28,Weekly
2106,Male,West,Company A,49855.03,Weekly
2107,Female,West,Company A,32870.87,Weekly
2108,Other,North,Company A,50898.58,Daily
2109,Male,Unknown,Company D,25623.18,Monthly
2110,Unknown,South,Company B,49855.03,Monthly
2111,Male,South,Company C,43776.26,Weekly
2112,Male,North,Company D,72529.29,Weekly
2113,Male,South,Company B,71170.35,Monthly
2114,Female,North,Company A,61780.18,Unknown
2115,Female,North,Company C,45100.79,Weekly
2116,Male,South,Company D,79780.71,Monthly
2117,Male,West,Company D,26704.47,Monthly
2118,Female,West,Company A,28946.62,Monthly
2119,Male,South,Company C,48743.25,Weekly
2120,Female,West,Company C,49855.03,Unknown
2121,Female,West,Company D,46964.92,Weekly
2122,Female,West,Company A,49855.03,Unknown
2123,Unknown,North,Company C,28371.34,Daily
2124,Male,East,Company D,64188.94,Weekly
2125,Unknown,West,Company B,64297.64,Weekly
2126,Female,East,Company B,61836.13,Weekly
2127,Female,South,Company A,40561.69,Weekly
2128,Male,East,Company B,39399.4,Monthly
2129,Female,East,Company B,30603.17,Weekly
2130,Male,East,Company D,51258.09,Monthly
2131,Male,North,Company B,33793.89,Daily
2132,Male,South,Company B,32338.75,Daily
2133,Female,West,Company C,43644.64,Monthly
2134,Female,West,Company A,42662.66,Monthly
2135,Female,North,Company B,41930.32,Weekly
2136,Female,Unknown,Company C,56996.67,Weekly
2137,Male,South,Company D,51185.72,Monthly
2138,Female,East,Company C,45677.66,Weekly
2139,Male,West,Company C,52745.19,Monthly
2140,Female,West,Company A,35127.09,Monthly
2141,Female,West,Company D,51579.18,Monthly
2142,Female,South,Company A,52259.04,Monthly
2143,Female,West,Company D,27454.3,Weekly
2144,Male,North,Company B,64935.41,Unknown
2145,Female,East,Company D,36778.49,Weekly
2146,Female,East,Company C,51354.65,Weekly
2147,Female,East,Company D,67466.18,Monthly
2148,Male,South,Company A,63885.15,Weekly
2149,Female,West,Company B,50515.0,Monthly
2150,Female,North,Company C,44562.51,Weekly
2151,Male,North,Company D,64212.68,Daily
2152,Male,East,Company A,60120.42,Monthly
2153,Female,South,Unknown,40724.52,Weekly
2154,Female,West,Company D,38076.6,Monthly
2155,Male,South,Company B,18914.67,Monthly
2156,Male,North,Company D,52310.48,Monthly
2157,Male,West,Company C,48759.53,Monthly
2158,Male,East,Company B,49855.03,Monthly
2159,Female,North,Company B,55385.83,Monthly
2160,Female,East,Company C,70013.44,Weekly
2161,Female,East,Company C,39539.54,Monthly
2162,Female,East,Company B,67072.25,Weekly
2163,Male,South,Company C,42066.25,Daily
2164,Female,West,Company C,49855.03,Weekly
2165,Female,West,Company C,49855.03,Monthly
2166,Unknown,East,Company A,53527.03,Monthly
2167,Female,North,Company D,20229.68,Daily
2168,Male,West,Company B,45992.94,Weekly
2169,Female,East,Company B,56605.31,Weekly
2170,Male,East,Company A,42185.47,Monthly
2171,Female,South,Company B,34243.44,Weekly
2172,Male,West,Company D,62691.78,Monthly
2173,Male,East,Company B,48448.06,Daily
2174,Female,North,Company C,42656.44,Daily
2175,Male,South,Company A,50628.44,Monthly
2176,Female,West,Company B,89550.04,Weekly
2177,Male,North,Unknown,67302.54,Monthly
2178,Female,Unknown,Company D,67438.61,Weekly
2179,Female,East,Company A,56533.19,Daily
2180,Female,East,Company C,52497.28,Weekly
2181,Male,South,Company A,14058.77,Monthly
2182,Male,North,Company B,39815.29,Monthly
2183,Male,West,Company D,42791.38,Daily
2184,Male,South,Company D,21876.62,Weekly
2185,Female,West,Company A,32638.76,Weekly
2186,Other,South,Company D,20287.45,Monthly
2187,Female,North,Company C,49425.14,Monthly
2188,Female,North,Company B,62281.49,Unknown
2189,Female,East,Company C,66601.62,Weekly
2190,Female,Unknown,Company C,56221.77,Weekly
2191,Male,South,Company C,35549.05,Weekly
2192,Other,South,Company B,21019.02,Weekly
2193,Female,South,Company C,23646.97,Monthly
2194,Female,East,Company A,30965.26,Monthly
2195,Male,South,Company D,36667.1,Weekly
2196,Male,West,Company C,49855.03,Weekly
2197,Female,East,Company A,34787.54,Weekly
2198,Female,East,Company D,55084.64,Daily
2199,Female,North,Company D,46515.9,Monthly
2200,Male,Unknown,Company D,50158.19,Monthly
2201,Unknown,North,Company B,67103.76,Unknown
2202,Male,North,Company A,32296.52,Weekly
2203,Male,East,Company C,49855.03,Weekly
2204,Male,East,Company A,49790.4,Weekly
2205,Female,South,Company D,44997.71,Weekly
2206,Other,South,Company A,63278.84,Monthly
2207,Male,West,Company B,63185.21,Weekly
2208,Female,North,Company B,35802.64,Daily
2209,Male,West,Company B,47267.59,Weekly
2210,Other,East,Company D,54218.18,Weekly
2211,Female,South,Company B,45904.9,Monthly
2212,Female,South,Company A,58775.32,Monthly
2213,Male,South,Company B,54217.88,Monthly
2214,Unknown,West,Company C,77488.42,Monthly
2215,Female,East,Company A,27045.81,Unknown
2216,Male,South,Company C,48163.46,Weekly
2217,Female,East,Company C,36372.46,Weekly
2218,Male,Unknown,Company C,59061.61,Weekly
2219,Female,South,Company D,25742.42,Monthly
2220,Male,West,Company D,55194.69,Unknown
2221,Female,South,Company D,40549.27,Monthly
2222,Female,North,Company A,38987.57,Monthly
2223,Male,North,Company A,28302.53,Weekly
2224,Male,South,Company B,43023.86,Daily
2225,Male,North,Company D,66267.51,Daily
2226,Female,North,Unknown,49622.17,Monthly
2227,Male,West,Company D,59415.21,Daily
2228,Female,West,Company A,74969.63,Monthly
2229,Male,East,Company D,53956.33,Monthly
2230,Male,North,Company B,41618.01,Daily
2231,Female,North,Company A,57008.78,Daily
2232,Male,North,Company B,41835.56,Weekly
2233,Other,East,Company A,42433.66,Weekly
2234,Female,West,Company C,49855.03,Daily
2235,Female,South,Company B,63893.86,Weekly
2236,Female,North,Company B,44209.96,Daily
2237,Female,East,Company C,52731.47,Weekly
2238,Male,South,Company D,34460.57,Unknown
2239,Male,South,Company C,56539.21,Unknown
2240,Male,East,Company B,38570.88,Monthly
2241,Female,East,Company D,47874.37,Daily
2242,Male,North,Company D,63167.39,Weekly
2243,Female,North,Company A,61861.39,Monthly
2244,Unknown,Unknown,Company C,49669.55,Weekly
2245,Female,North,Company B,23478.03,Monthly
2246,Female,North,Company A,94892.16,Weekly
2247,Male,North,Company C,76187.88,Daily
2248,Female,North,Company D,60840.12,Monthly
2249,Female,South,Company A,38701.94,Weekly
2250,Male,West,Company D,48296.12,Daily
2251,Male,South,Company D,49855.03,Weekly
2252,Other,South,Company D,68957.84,Monthly
2253,Female,East,Company B,53937.54,Weekly
2254,Female,East,Company D,38237.54,Weekly
2255,Female,West,Company B,42938.67,Weekly
2256,Female,West,Company C,66817.82,Daily
2257,Female,North,Company A,74001.47,Weekly
2258,Male,West,Company A,72924.97,Daily
2259,Male,South,Company C,61355.48,Weekly
2260,Male,Unknown,Company B,46210.63,Monthly
2261,Female,South,Company B,1377.29,Weekly
2262,Female,Unknown,Company A,54457.4,Weekly
2263,Female,West,Company C,49972.57,Weekly
2264,Male,North,Company A,52099.73,Monthly
2265,Female,East,Company D,50808.46,Monthly
2266,Female,Unknown,Company A,30106.07,Monthly
2267,Female,West,Company A,58361.13,Monthly
2268,Female,North,Company B,59483.24,Weekly
2269,Male,East,Company B,60235.08,Monthly
2270,Female,South,Company B,64198.66,Weekly
2271,Male,North,Company B,59060.77,Monthly
2272,Male,South,Unknown,43849.56,Monthly
2273,Female,North,Company C,48937.45,Weekly
2274,Female,West,Company A,51366.87,Monthly
2275,Unknown,South,Company B,51615.49,Daily
2276,Female,West,Company D,64973.26,Monthly
2277,Female,North,Company B,59655.03,Weekly
2278,Female,South,Company A,81160.15,Daily
2279,Female,North,Company D,83097.03,Weekly
2280,Male,North,Company C,51194.74,Monthly
2281,Male,North,Company C,49855.03,Weekly
2282,Male,North,Company A,68552.49,Weekly
2283,Female,East,Company A,41894.35,Unknown
2284,Male,South,Company C,37977.74,Daily
2285,Male,South,Company A,44023.32,Monthly
2286,Male,South,Company C,43300.35,Unknown
2287,Unknown,West,Company C,59184.05,Monthly
2288,Male,West,Company B,26608.46,Monthly
2289,Female,South,Company D,33834.19,Daily
2290,Male,South,Company D,55147.38,Monthly
2291,Female,North,Company C,59344.16,Monthly
2292,Male,Unknown,Company A,59623.12,Monthly
2293,Male,North,Company A,38194.46,Weekly
2294,Female,South,Company B,35326.02,Weekly
2295,Male,South,Company A,42400.48,Weekly
2296,Male,South,Unknown,53598.09,Monthly
2297,Male,North,Company A,72282.16,Weekly
2298,Male,West,Company B,19288.44,Daily
2299,Male,North,Company B,46689.07,Daily
2300,Male,East,Company C,30009.82,Monthly
2301,Female,North,Company A,25216.36,Unknown
2302,Female,North,Company B,49855.03,Weekly
2303,Female,West,Company B,58169.37,Monthly
2304,Male,North,Company D,49855.03,Monthly
2305,Other,West,Company A,63815.39,Monthly
2306,Male,East,Company D,42804.22,Weekly
2307,Male,North,Company D,43510.44,Monthly
2308,Female,Unknown,Company B,82785.96,Weekly
2309,Male,North,Company D,46301.43,Monthly
2310,Male,West,Company A,61026.98,Daily
2311,Female,North,Unknown,50095.72,Monthly
2312,Female,West,Company C,22276.12,Daily
2313,Female,North,Company B,19330.56,Daily
2314,Female,East,Company B,41315.24,Monthly
2315,Unknown,West,Company A,65841.52,Weekly
2316,Male,West,Unknown,61824.37,Monthly
2317,Male,West,Company A,63711.16,Daily
2318,Male,West,Company C,35194.31,Weekly
2319,Male,West,Company B,74238.09,Monthly
2320,Male,North,Company D,35526.6,Monthly
2321,Other,South,Company A,53192.37,Monthly
2322,Female,South,Company C,49844.72,Daily
2323,Female,South,Company B,47391.89,Weekly
2324,Male,South,Company C,70078.88,Daily
2325,Female,East,Company A,39423.34,Monthly
2326,Unknown,North,Company A,29755.92,Monthly
2327,Female,East,Company A,50299.93,Unknown
2328,Male,North,Company C,44002.6,Monthly
2329,Female,South,Company A,49855.03,Daily
2330,Male,East,Company C,60147.61,Monthly
2331,Male,West,Company A,43859.89,Monthly
2332,Male,East,Company D,34158.33,Weekly
2333,Female,East,Company D,21795.67,Unknown
2334,Female,North,Company C,34621.71,Unknown
2335,Male,East,Company B,51724.13,Monthly
2336,Male,North,Company A,71409.93,Monthly
2337,Female,South,Company A,66825.34,Weekly
2338,Male,South,Company B,53436.42,Weekly
2339,Male,North,Company C,45152.49,Weekly
2340,Male,South,Company C,54032.19,Monthly
2341,Female,Unknown,Company D,42220.43,Unknown
2342,Male,Unknown,Company B,75775.46,Weekly
2343,Male,South,Company C,49855.03,Daily
2344,Male,North,Company B,48704.93,Weekly
2345,Other,North,Company C,16762.66,Weekly
2346,Female,South,Company B,47068.48,Unknown
2347,Female,West,Company B,62547.26,Weekly
2348,Male,North,Company B,33984.16,Daily
2349,Female,West,Company C,38739.19,Unknown
2350,Male,North,Company D,61890.67,Weekly
2351,Female,Unknown,Company B,27850.14,Weekly
2352,Other,South,Company A,65867.02,Monthly
2353,Female,West,Company B,42017.84,Monthly
2354,Female,South,Company C,44171.48,Monthly
2355,Female,East,Company A,33141.82,Monthly
2356,Male,North,Company D,55670.69,Monthly
2357,Other,North,Unknown,86898.08,Monthly
2358,Male,West,Company D,61722.46,Monthly
2359,Female,West,Company A,37035.72,Weekly
2360,Male,West,Company D,67034.31,Monthly
2361,Male,East,Company C,45249.81,Monthly
2362,Male,West,Company B,70617.27,Weekly
2363,Male,North,Company C,62100.15,Weekly
2364,Female,South,Company D,5852.88,Weekly
2365,Female,South,Company B,34938.81,Weekly
2366,Male,East,Company B,64165.78,Daily
2367,Male,South,Company B,52274.86,Weekly
2368,Female,North,Company C,34643.66,Weekly
2369,Male,East,Company A,40496.16,Unknown
2370,Female,West,Company D,21406.45,Daily
2371,Female,South,Company C,48674.4,Weekly
2372,Female,North,Company C,83160.35,Weekly
2373,Female,North,Company A,62074.0,Monthly
2374,Male,North,Company C,82856.26,Weekly
2375,Female,South,Company A,63235.96,Unknown
2376,Male,East,Company A,65412.19,Weekly
2377,Male,East,Company C,79611.18,Daily
2378,Female,East,Company B,55658.95,Weekly
2379,Male,South,Company C,49855.03,Unknown
2380,Female,West,Company A,65489.86,Weekly
2381,Female,North,Company B,71807.6,Monthly
2382,Female,South,Company A,42800.53,Weekly
2383,Other,West,Unknown,39176.46,Monthly
2384,Male,North,Company C,49855.03,Monthly
2385,Male,North,Company C,62472.48,Daily
2386,Female,West,Company B,61971.37,Monthly
2387,Male,South,Company A,28637.49,Weekly
2388,Female,East,Unknown,78674.09,Monthly
2389,Female,North,Company B,40382.53,Monthly
2390,Female,East,Company B,46024.03,Unknown
2391,Male,South,Company C,36460.18,Monthly
2392,Male,North,Company A,90474.93,Weekly
2393,Male,East,Company D,53631.06,Weekly
2394,Male,North,Company C,37235.37,Weekly
2395,Female,South,Company B,62958.85,Daily
2396,Male,North,Company A,61537.04,Weekly
2397,Male,North,Company A,47184.09,Weekly
2398,Male,South,Company D,62609.1,Daily
2399,Female,North,Company C,37620.62,Monthly
2400,Female,West,Company A,42606.23,Weekly
2401,Male,North,Company A,19846.75,Unknown
2402,Male,South,Company C,30140.73,Weekly
2403,Male,North,Company C,77114.46,Daily
2404,Male,South,Company B,74621.43,Weekly
2405,Female,West,Company B,50986.83,Daily
2406,Female,North,Company A,74943.97,Daily
2407,Male,Unknown,Company C,47598.88,Monthly
2408,Male,North,Unknown,46348.85,Monthly
2409,Unknown,East,Company A,50847.66,Weekly
2410,Female,East,Company C,48126.18,Weekly
2411,Female,West,Company B,46772.06,Monthly
2412,Male,East,Company B,67150.97,Monthly
2413,Female,East,Company B,52252.03,Monthly
2414,Male,North,Company D,60687.23,Unknown
2415,Female,North,Company B,65470.71,Weekly
2416,Unknown,West,Company C,55822.79,Weekly
2417,Male,South,Company B,35445.93,Monthly
2418,Male,South,Company A,49855.03,Monthly
2419,Male,West,Company A,52231.71,Monthly
2420,Male,South,Company C,47431.16,Monthly
2421,Male,Unknown,Company A,51310.87,Daily
2422,Male,East,Company C,49759.19,Unknown
2423,Female,East,Company B,88753.6,Monthly
2424,Female,West,Company B,30046.61,Monthly
2425,Male,North,Company B,20150.81,Monthly
2426,Other,South,Company B,54985.65,Weekly
2427,Male,South,Company A,44353.66,Monthly
2428,Unknown,North,Company B,54741.02,Monthly
2429,Male,East,Company C,58758.25,Monthly
2430,Female,West,Company C,69261.57,Weekly
2431,Female,South,Company B,27391.61,Weekly
2432,Female,South,Company B,41649.23,Weekly
2433,Unknown,Unknown,Company A,56431.42,Monthly
2434,Male,South,Company A,61556.95,Daily
2435,Unknown,South,Company A,82901.74,Unknown
2436,Male,South,Company D,64335.56,Monthly
2437,Male,West,Company A,49148.17,Monthly
2438,Male,East,Company A,36643.46,Weekly
2439,Female,West,Company B,41535.65,Monthly
2440,Male,West,Company A,41109.46,Weekly
2441,Female,South,Company C,59828.5,Weekly
2442,Female,South,Company A,53854.96,Weekly
2443,Female,West,Company A,30145.26,Monthly
2444,Female,South,Company C,43461.48,Weekly
2445,Male,West,Company B,63163.21,Unknown
2446,Male,West,Company C,55274.94,Monthly
2447,Male,East,Company C,58529.67,Weekly
2448,Male,East,Company B,55743.83,Monthly
2449,Male,West,Company C,74396.46,Monthly
2450,Male,West,Company A,53540.65,Weekly
2451,Male,South,Company C,44209.66,Monthly
2452,Unknown,North,Company B,36263.67,Monthly
2453,Female,South,Company B,53744.14,Monthly
2454,Male,East,Company C,13389.44,Weekly
2455,Female,South,Company D,47235.66,Weekly
2456,Male,East,Unknown,46912.4,Monthly
2457,Male,South,Company C,29532.94,Weekly
2458,Female,East,Company B,36076.01,Monthly
2459,Female,North,Company A,62144.86,Weekly
2460,Male,East,Company B,53460.68,Weekly
2461,Unknown,East,Company B,51526.83,Weekly
2462,Female,North,Company B,54595.21,Unknown
2463,Female,South,Company D,51389.41,Daily
2464,Female,East,Company B,68642.94,Monthly
2465,Female,South,Company B,51851.44,Daily
2466,Male,North,Company B,28126.8,Monthly
2467,Male,Unknown,Company D,74451.95,Unknown
2468,Male,East,Company C,49855.03,Monthly
2469,Female,Unknown,Company C,41161.19,Monthly
2470,Female,South,Company B,31198.97,Monthly
2471,Male,South,Company D,55938.71,Monthly
2472,Unknown,West,Company A,48242.42,Weekly
2473,Other,East,Company D,73612.2,Daily
2474,Female,East,Company C,44811.39,Weekly
2475,Female,South,Company B,37439.29,Weekly
2476,Female,South,Company B,63436.94,Weekly
2477,Male,North,Company C,49855.03,Monthly
2478,Female,North,Company A,52529.77,Monthly
2479,Male,North,Company D,60145.36,Monthly
2480,Female,North,Company B,49434.69,Monthly
2481,Male,Unknown,Company B,53507.98,Monthly
2482,Female,North,Company A,67474.86,Monthly
2483,Other,East,Company B,59379.78,Monthly
2484,Male,West,Company B,49855.03,Monthly
2485,Female,East,Company B,70285.44,Daily
2486,Unknown,North,Company C,14527.17,Monthly
2487,Female,East,Company B,80781.1,Weekly
2488,Female,East,Unknown,24410.61,Weekly
2489,Female,East,Company C,40593.61,Weekly
2490,Male,West,Company D,49386.24,Monthly
2491,Male,Unknown,Company A,47802.79,Monthly
2492,Male,East,Company B,65096.17,Monthly
2493,Female,South,Company B,34132.45,Monthly
2494,Male,East,Company C,53911.5,Monthly
2495,Female,North,Company D,41326.82,Weekly
2496,Female,West,Company A,54427.11,Weekly
2497,Female,North,Company A,49028.42,Weekly
2498,Female,South,Company D,51394.03,Weekly
2499,Unknown,West,Company A,41751.13,Monthly
2500,Male,East,Company C,42349.04,Daily
